"coord","year","month","cm","coord","year","month","dump","season"
"N17",2003,"Apr",30,"N17",2003,"Apr",0,2003
"N18",2003,"Apr",35,"N18",2003,"Apr",0,2003
"N19",2003,"Apr",30,"N19",2003,"Apr",0,2003
"N2",2003,"Apr",45,"N2",2003,"Apr",0,2003
"N20",2003,"Apr",30,"N20",2003,"Apr",0,2003
"N21",2003,"Apr",35,"N21",2003,"Apr",0,2003
"N22",2003,"Apr",30,"N22",2003,"Apr",0,2003
"N23",2003,"Apr",35,"N23",2003,"Apr",0,2003
"N24",2003,"Apr",40,"N24",2003,"Apr",0,2003
"N25",2003,"Apr",45,"N25",2003,"Apr",0,2003
"N26",2003,"Apr",50,"N26",2003,"Apr",0,2003
"N27",2003,"Apr",50,"N27",2003,"Apr",0,2003
"N28",2003,"Apr",40,"N28",2003,"Apr",0,2003
"N29",2003,"Apr",40,"N29",2003,"Apr",0,2003
"N3",2003,"Apr",45,"N3",2003,"Apr",0,2003
"N34",2003,"Apr",0,"N34",2003,"Apr",0,2003
"N8",2003,"Apr",45,"N8",2003,"Apr",0,2003
"N9",2003,"Apr",45,"N9",2003,"Apr",0,2003
"O10",2003,"Apr",40,"O10",2003,"Apr",0,2003
"O11",2003,"Apr",40,"O11",2003,"Apr",0,2003
"O12",2003,"Apr",35,"O12",2003,"Apr",0,2003
"O13",2003,"Apr",20,"O13",2003,"Apr",0,2003
"O14",2003,"Apr",20,"O14",2003,"Apr",0,2003
"O15",2003,"Apr",20,"O15",2003,"Apr",0,2003
"O16",2003,"Apr",25,"O16",2003,"Apr",0,2003
"O17",2003,"Apr",35,"O17",2003,"Apr",0,2003
"O19",2003,"Apr",42.5,"O19",2003,"Apr",0,2003
"O2",2003,"Apr",50,"O2",2003,"Apr",0,2003
"O20",2003,"Apr",30,"O20",2003,"Apr",0,2003
"O21",2003,"Apr",30,"O21",2003,"Apr",0,2003
"O22",2003,"Apr",30,"O22",2003,"Apr",0,2003
"O23",2003,"Apr",35,"O23",2003,"Apr",0,2003
"O24",2003,"Apr",40,"O24",2003,"Apr",0,2003
"O26",2003,"Apr",50,"O26",2003,"Apr",0,2003
"O27",2003,"Apr",50,"O27",2003,"Apr",0,2003
"O28",2003,"Apr",40,"O28",2003,"Apr",0,2003
"O29",2003,"Apr",40,"O29",2003,"Apr",0,2003
"O34",2003,"Apr",0,"O34",2003,"Apr",0,2003
"O8",2003,"Apr",45,"O8",2003,"Apr",0,2003
"O9",2003,"Apr",45,"O9",2003,"Apr",0,2003
"P10",2003,"Apr",40,"P10",2003,"Apr",0,2003
"P11",2003,"Apr",40,"P11",2003,"Apr",0,2003
"P12",2003,"Apr",20,"P12",2003,"Apr",0,2003
"P13",2003,"Apr",20,"P13",2003,"Apr",0,2003
"P14",2003,"Apr",20,"P14",2003,"Apr",0,2003
"P15",2003,"Apr",25,"P15",2003,"Apr",0,2003
"P16",2003,"Apr",20,"P16",2003,"Apr",0,2003
"P19",2003,"Apr",30,"P19",2003,"Apr",0,2003
"P20",2003,"Apr",30,"P20",2003,"Apr",0,2003
"P21",2003,"Apr",30,"P21",2003,"Apr",0,2003
"P22",2003,"Apr",30,"P22",2003,"Apr",0,2003
"P23",2003,"Apr",35,"P23",2003,"Apr",0,2003
"P24",2003,"Apr",40,"P24",2003,"Apr",0,2003
"P27",2003,"Apr",45,"P27",2003,"Apr",0,2003
"P34",2003,"Apr",0,"P34",2003,"Apr",0,2003
"P7",2003,"Apr",50,"P7",2003,"Apr",0,2003
"P8",2003,"Apr",45,"P8",2003,"Apr",0,2003
"P9",2003,"Apr",40,"P9",2003,"Apr",0,2003
"Q10",2003,"Apr",32.5,"Q10",2003,"Apr",0,2003
"Q11",2003,"Apr",20,"Q11",2003,"Apr",0,2003
"Q12",2003,"Apr",20,"Q12",2003,"Apr",0,2003
"Q13",2003,"Apr",20,"Q13",2003,"Apr",0,2003
"Q14",2003,"Apr",20,"Q14",2003,"Apr",0,2003
"Q15",2003,"Apr",25,"Q15",2003,"Apr",0,2003
"Q19",2003,"Apr",30,"Q19",2003,"Apr",0,2003
"Q20",2003,"Apr",30,"Q20",2003,"Apr",0,2003
"Q21",2003,"Apr",30,"Q21",2003,"Apr",0,2003
"Q22",2003,"Apr",30,"Q22",2003,"Apr",0,2003
"Q23",2003,"Apr",35,"Q23",2003,"Apr",0,2003
"Q34",2003,"Apr",0,"Q34",2003,"Apr",0,2003
"Q7",2003,"Apr",45,"Q7",2003,"Apr",0,2003
"Q8",2003,"Apr",45,"Q8",2003,"Apr",0,2003
"Q9",2003,"Apr",45,"Q9",2003,"Apr",0,2003
"R10",2003,"Apr",32.5,"R10",2003,"Apr",0,2003
"R11",2003,"Apr",20,"R11",2003,"Apr",0,2003
"R12",2003,"Apr",20,"R12",2003,"Apr",0,2003
"R13",2003,"Apr",20,"R13",2003,"Apr",0,2003
"R14",2003,"Apr",30,"R14",2003,"Apr",0,2003
"R15",2003,"Apr",25,"R15",2003,"Apr",0,2003
"R16",2003,"Apr",25,"R16",2003,"Apr",0,2003
"R20",2003,"Apr",30,"R20",2003,"Apr",0,2003
"R22",2003,"Apr",30,"R22",2003,"Apr",0,2003
"R23",2003,"Apr",35,"R23",2003,"Apr",0,2003
"R34",2003,"Apr",0,"R34",2003,"Apr",0,2003
"R7",2003,"Apr",45,"R7",2003,"Apr",0,2003
"R8",2003,"Apr",45,"R8",2003,"Apr",0,2003
"R9",2003,"Apr",32.5,"R9",2003,"Apr",0,2003
"S10",2003,"Apr",32.5,"S10",2003,"Apr",0,2003
"S11",2003,"Apr",20,"S11",2003,"Apr",0,2003
"S12",2003,"Apr",20,"S12",2003,"Apr",0,2003
"S13",2003,"Apr",20,"S13",2003,"Apr",0,2003
"S14",2003,"Apr",15,"S14",2003,"Apr",0,2003
"S15",2003,"Apr",35,"S15",2003,"Apr",0,2003
"S22",2003,"Apr",30,"S22",2003,"Apr",0,2003
"S34",2003,"Apr",0,"S34",2003,"Apr",0,2003
"S8",2003,"Apr",37.5,"S8",2003,"Apr",0,2003
"S9",2003,"Apr",32.5,"S9",2003,"Apr",0,2003
"T10",2003,"Apr",32.5,"T10",2003,"Apr",0,2003
"T11",2003,"Apr",20,"T11",2003,"Apr",0,2003
"T14",2003,"Apr",15,"T14",2003,"Apr",0,2003
"T34",2003,"Apr",0,"T34",2003,"Apr",0,2003
"T9",2003,"Apr",32.5,"T9",2003,"Apr",0,2003
"U34",2003,"Apr",0,"U34",2003,"Apr",0,2003
"V34",2003,"Apr",0,"V34",2003,"Apr",0,2003
"A34",2004,"Apr",0,"A34",2004,"Apr",0,2004
"B34",2004,"Apr",0,"B34",2004,"Apr",0,2004
"C34",2004,"Apr",0,"C34",2004,"Apr",0,2004
"D34",2004,"Apr",0,"D34",2004,"Apr",0,2004
"E10",2004,"Apr",62.5,"E10",2004,"Apr",0,2004
"E24",2004,"Apr",70,"E24",2004,"Apr",0,2004
"E25",2004,"Apr",70,"E25",2004,"Apr",0,2004
"E26",2004,"Apr",70,"E26",2004,"Apr",0,2004
"E34",2004,"Apr",0,"E34",2004,"Apr",0,2004
"E8",2004,"Apr",62.5,"E8",2004,"Apr",0,2004
"E9",2004,"Apr",62.5,"E9",2004,"Apr",0,2004
"F10",2004,"Apr",62.5,"F10",2004,"Apr",0,2004
"F11",2004,"Apr",62.5,"F11",2004,"Apr",0,2004
"F22",2004,"Apr",72.5,"F22",2004,"Apr",0,2004
"F23",2004,"Apr",70,"F23",2004,"Apr",0,2004
"F24",2004,"Apr",70,"F24",2004,"Apr",0,2004
"F25",2004,"Apr",70,"F25",2004,"Apr",0,2004
"F26",2004,"Apr",70,"F26",2004,"Apr",0,2004
"F34",2004,"Apr",0,"F34",2004,"Apr",0,2004
"F9",2004,"Apr",62.5,"F9",2004,"Apr",0,2004
"G10",2004,"Apr",62.5,"G10",2004,"Apr",0,2004
"G20",2004,"Apr",87.5,"G20",2004,"Apr",1,2004
"G21",2004,"Apr",82.5,"G21",2004,"Apr",1,2004
"G22",2004,"Apr",72.5,"G22",2004,"Apr",0,2004
"G23",2004,"Apr",70,"G23",2004,"Apr",0,2004
"G24",2004,"Apr",70,"G24",2004,"Apr",0,2004
"G25",2004,"Apr",70,"G25",2004,"Apr",0,2004
"G26",2004,"Apr",70,"G26",2004,"Apr",0,2004
"G34",2004,"Apr",0,"G34",2004,"Apr",0,2004
"G8",2004,"Apr",62.5,"G8",2004,"Apr",0,2004
"G9",2004,"Apr",62.5,"G9",2004,"Apr",0,2004
"H18",2004,"Apr",85,"H18",2004,"Apr",1,2004
"H19",2004,"Apr",85,"H19",2004,"Apr",1,2004
"H20",2004,"Apr",75,"H20",2004,"Apr",1,2004
"H21",2004,"Apr",75,"H21",2004,"Apr",1,2004
"H22",2004,"Apr",67.5,"H22",2004,"Apr",0,2004
"H23",2004,"Apr",65,"H23",2004,"Apr",0,2004
"H24",2004,"Apr",65,"H24",2004,"Apr",0,2004
"H25",2004,"Apr",65,"H25",2004,"Apr",0,2004
"H26",2004,"Apr",57.5,"H26",2004,"Apr",0,2004
"H34",2004,"Apr",0,"H34",2004,"Apr",0,2004
"H7",2004,"Apr",65,"H7",2004,"Apr",1,2004
"H8",2004,"Apr",50,"H8",2004,"Apr",0,2004
"H9",2004,"Apr",62.5,"H9",2004,"Apr",0,2004
"I15",2004,"Apr",62.5,"I15",2004,"Apr",0,2004
"I16",2004,"Apr",70,"I16",2004,"Apr",0,2004
"I17",2004,"Apr",70,"I17",2004,"Apr",0,2004
"I19",2004,"Apr",85,"I19",2004,"Apr",1,2004
"I20",2004,"Apr",80,"I20",2004,"Apr",1,2004
"I21",2004,"Apr",75,"I21",2004,"Apr",1,2004
"I22",2004,"Apr",67.5,"I22",2004,"Apr",0,2004
"I23",2004,"Apr",60,"I23",2004,"Apr",0,2004
"I24",2004,"Apr",65,"I24",2004,"Apr",0,2004
"I25",2004,"Apr",50,"I25",2004,"Apr",0,2004
"I26",2004,"Apr",37.5,"I26",2004,"Apr",0,2004
"I27",2004,"Apr",50,"I27",2004,"Apr",0,2004
"I28",2004,"Apr",45,"I28",2004,"Apr",0,2004
"I34",2004,"Apr",0,"I34",2004,"Apr",0,2004
"I6",2004,"Apr",65,"I6",2004,"Apr",1,2004
"I7",2004,"Apr",65,"I7",2004,"Apr",1,2004
"J13",2004,"Apr",67.5,"J13",2004,"Apr",0,2004
"J14",2004,"Apr",62.5,"J14",2004,"Apr",0,2004
"J15",2004,"Apr",62.5,"J15",2004,"Apr",0,2004
"J16",2004,"Apr",70,"J16",2004,"Apr",0,2004
"J17",2004,"Apr",70,"J17",2004,"Apr",0,2004
"J18",2004,"Apr",70,"J18",2004,"Apr",0,2004
"J19",2004,"Apr",70,"J19",2004,"Apr",0,2004
"J20",2004,"Apr",65,"J20",2004,"Apr",0,2004
"J21",2004,"Apr",65,"J21",2004,"Apr",0,2004
"J22",2004,"Apr",52.5,"J22",2004,"Apr",0,2004
"J23",2004,"Apr",45,"J23",2004,"Apr",0,2004
"J24",2004,"Apr",45,"J24",2004,"Apr",0,2004
"J25",2004,"Apr",45,"J25",2004,"Apr",0,2004
"J26",2004,"Apr",37.5,"J26",2004,"Apr",0,2004
"J27",2004,"Apr",42.5,"J27",2004,"Apr",0,2004
"J28",2004,"Apr",42.5,"J28",2004,"Apr",0,2004
"J29",2004,"Apr",42.5,"J29",2004,"Apr",0,2004
"J32",2004,"Apr",32.5,"J32",2004,"Apr",0,2004
"J34",2004,"Apr",0,"J34",2004,"Apr",0,2004
"J5",2004,"Apr",65,"J5",2004,"Apr",1,2004
"J6",2004,"Apr",65,"J6",2004,"Apr",1,2004
"K11",2004,"Apr",62.5,"K11",2004,"Apr",0,2004
"K12",2004,"Apr",62.5,"K12",2004,"Apr",0,2004
"K13",2004,"Apr",67.5,"K13",2004,"Apr",0,2004
"K14",2004,"Apr",62.5,"K14",2004,"Apr",0,2004
"K15",2004,"Apr",62.5,"K15",2004,"Apr",0,2004
"K16",2004,"Apr",62.5,"K16",2004,"Apr",0,2004
"K17",2004,"Apr",75,"K17",2004,"Apr",0,2004
"K18",2004,"Apr",75,"K18",2004,"Apr",0,2004
"K19",2004,"Apr",75,"K19",2004,"Apr",0,2004
"K20",2004,"Apr",65,"K20",2004,"Apr",0,2004
"K21",2004,"Apr",57.5,"K21",2004,"Apr",0,2004
"K22",2004,"Apr",50,"K22",2004,"Apr",0,2004
"K23",2004,"Apr",37.5,"K23",2004,"Apr",0,2004
"K24",2004,"Apr",37.5,"K24",2004,"Apr",0,2004
"K25",2004,"Apr",37.5,"K25",2004,"Apr",0,2004
"K26",2004,"Apr",42.5,"K26",2004,"Apr",0,2004
"K27",2004,"Apr",47.5,"K27",2004,"Apr",0,2004
"K28",2004,"Apr",42.5,"K28",2004,"Apr",0,2004
"K29",2004,"Apr",42.5,"K29",2004,"Apr",0,2004
"K30",2004,"Apr",50,"K30",2004,"Apr",0,2004
"K31",2004,"Apr",50,"K31",2004,"Apr",0,2004
"K32",2004,"Apr",50,"K32",2004,"Apr",0,2004
"K34",2004,"Apr",0,"K34",2004,"Apr",0,2004
"K5",2004,"Apr",65,"K5",2004,"Apr",1,2004
"L10",2004,"Apr",82.5,"L10",2004,"Apr",1,2004
"L11",2004,"Apr",82.5,"L11",2004,"Apr",1,2004
"L12",2004,"Apr",62.5,"L12",2004,"Apr",0,2004
"L13",2004,"Apr",62.5,"L13",2004,"Apr",0,2004
"L14",2004,"Apr",57.5,"L14",2004,"Apr",0,2004
"L15",2004,"Apr",62.5,"L15",2004,"Apr",0,2004
"L16",2004,"Apr",75,"L16",2004,"Apr",0,2004
"L17",2004,"Apr",75,"L17",2004,"Apr",0,2004
"L18",2004,"Apr",75,"L18",2004,"Apr",0,2004
"L19",2004,"Apr",62.5,"L19",2004,"Apr",0,2004
"L20",2004,"Apr",62.5,"L20",2004,"Apr",0,2004
"L21",2004,"Apr",50,"L21",2004,"Apr",0,2004
"L22",2004,"Apr",42.5,"L22",2004,"Apr",0,2004
"L23",2004,"Apr",37.5,"L23",2004,"Apr",0,2004
"L24",2004,"Apr",37.5,"L24",2004,"Apr",0,2004
"L25",2004,"Apr",47.5,"L25",2004,"Apr",0,2004
"L26",2004,"Apr",42.5,"L26",2004,"Apr",0,2004
"L27",2004,"Apr",42.5,"L27",2004,"Apr",0,2004
"L28",2004,"Apr",42.5,"L28",2004,"Apr",0,2004
"L29",2004,"Apr",42.5,"L29",2004,"Apr",0,2004
"L30",2004,"Apr",55,"L30",2004,"Apr",0,2004
"L31",2004,"Apr",50,"L31",2004,"Apr",0,2004
"L32",2004,"Apr",45,"L32",2004,"Apr",0,2004
"L34",2004,"Apr",0,"L34",2004,"Apr",0,2004
"L4",2004,"Apr",50,"L4",2004,"Apr",0,2004
"L9",2004,"Apr",70,"L9",2004,"Apr",1,2004
"M10",2004,"Apr",70,"M10",2004,"Apr",1,2004
"M11",2004,"Apr",75,"M11",2004,"Apr",1,2004
"M12",2004,"Apr",55,"M12",2004,"Apr",0,2004
"M13",2004,"Apr",55,"M13",2004,"Apr",0,2004
"M14",2004,"Apr",50,"M14",2004,"Apr",0,2004
"M15",2004,"Apr",57.5,"M15",2004,"Apr",0,2004
"M16",2004,"Apr",75,"M16",2004,"Apr",0,2004
"M17",2004,"Apr",75,"M17",2004,"Apr",0,2004
"M18",2004,"Apr",80,"M18",2004,"Apr",0,2004
"M19",2004,"Apr",75,"M19",2004,"Apr",0,2004
"M20",2004,"Apr",60,"M20",2004,"Apr",0,2004
"M21",2004,"Apr",47.5,"M21",2004,"Apr",0,2004
"M22",2004,"Apr",47.5,"M22",2004,"Apr",0,2004
"M23",2004,"Apr",47.5,"M23",2004,"Apr",0,2004
"M24",2004,"Apr",47.5,"M24",2004,"Apr",0,2004
"M25",2004,"Apr",52.5,"M25",2004,"Apr",0,2004
"M26",2004,"Apr",52.5,"M26",2004,"Apr",0,2004
"M27",2004,"Apr",52.5,"M27",2004,"Apr",0,2004
"M28",2004,"Apr",52.5,"M28",2004,"Apr",0,2004
"M29",2004,"Apr",55,"M29",2004,"Apr",0,2004
"M3",2004,"Apr",55,"M3",2004,"Apr",0,2004
"M30",2004,"Apr",55,"M30",2004,"Apr",0,2004
"M32",2004,"Apr",45,"M32",2004,"Apr",0,2004
"M34",2004,"Apr",0,"M34",2004,"Apr",0,2004
"M8",2004,"Apr",65,"M8",2004,"Apr",1,2004
"M9",2004,"Apr",70,"M9",2004,"Apr",1,2004
"N10",2004,"Apr",65,"N10",2004,"Apr",1,2004
"N11",2004,"Apr",50,"N11",2004,"Apr",0,2004
"N12",2004,"Apr",55,"N12",2004,"Apr",0,2004
"N13",2004,"Apr",55,"N13",2004,"Apr",0,2004
"N14",2004,"Apr",55,"N14",2004,"Apr",0,2004
"N15",2004,"Apr",50,"N15",2004,"Apr",0,2004
"N16",2004,"Apr",67.5,"N16",2004,"Apr",0,2004
"N17",2004,"Apr",60,"N17",2004,"Apr",0,2004
"N18",2004,"Apr",67.5,"N18",2004,"Apr",0,2004
"N19",2004,"Apr",60,"N19",2004,"Apr",0,2004
"N2",2004,"Apr",55,"N2",2004,"Apr",0,2004
"N20",2004,"Apr",60,"N20",2004,"Apr",0,2004
"N21",2004,"Apr",60,"N21",2004,"Apr",0,2004
"N22",2004,"Apr",52.5,"N22",2004,"Apr",0,2004
"N23",2004,"Apr",47.5,"N23",2004,"Apr",0,2004
"N24",2004,"Apr",47.5,"N24",2004,"Apr",0,2004
"N25",2004,"Apr",52.5,"N25",2004,"Apr",0,2004
"N26",2004,"Apr",52.5,"N26",2004,"Apr",0,2004
"N27",2004,"Apr",52.5,"N27",2004,"Apr",0,2004
"N28",2004,"Apr",60,"N28",2004,"Apr",0,2004
"N29",2004,"Apr",60,"N29",2004,"Apr",0,2004
"N3",2004,"Apr",55,"N3",2004,"Apr",0,2004
"N34",2004,"Apr",0,"N34",2004,"Apr",0,2004
"N8",2004,"Apr",65,"N8",2004,"Apr",1,2004
"N9",2004,"Apr",65,"N9",2004,"Apr",1,2004
"O10",2004,"Apr",70,"O10",2004,"Apr",1,2004
"O11",2004,"Apr",55,"O11",2004,"Apr",0,2004
"O12",2004,"Apr",55,"O12",2004,"Apr",0,2004
"O13",2004,"Apr",60,"O13",2004,"Apr",0,2004
"O14",2004,"Apr",60,"O14",2004,"Apr",0,2004
"O15",2004,"Apr",72.5,"O15",2004,"Apr",0,2004
"O16",2004,"Apr",60,"O16",2004,"Apr",0,2004
"O17",2004,"Apr",60,"O17",2004,"Apr",0,2004
"O19",2004,"Apr",80,"O19",2004,"Apr",0,2004
"O2",2004,"Apr",55,"O2",2004,"Apr",0,2004
"O20",2004,"Apr",67.5,"O20",2004,"Apr",0,2004
"O21",2004,"Apr",60,"O21",2004,"Apr",0,2004
"O22",2004,"Apr",60,"O22",2004,"Apr",0,2004
"O23",2004,"Apr",47.5,"O23",2004,"Apr",0,2004
"O24",2004,"Apr",47.5,"O24",2004,"Apr",0,2004
"O26",2004,"Apr",52.5,"O26",2004,"Apr",0,2004
"O27",2004,"Apr",52.5,"O27",2004,"Apr",0,2004
"O28",2004,"Apr",65,"O28",2004,"Apr",0,2004
"O29",2004,"Apr",65,"O29",2004,"Apr",0,2004
"O34",2004,"Apr",0,"O34",2004,"Apr",0,2004
"O8",2004,"Apr",70,"O8",2004,"Apr",1,2004
"O9",2004,"Apr",70,"O9",2004,"Apr",1,2004
"P10",2004,"Apr",55,"P10",2004,"Apr",0,2004
"P11",2004,"Apr",50,"P11",2004,"Apr",0,2004
"P12",2004,"Apr",55,"P12",2004,"Apr",0,2004
"P13",2004,"Apr",60,"P13",2004,"Apr",0,2004
"P14",2004,"Apr",65,"P14",2004,"Apr",0,2004
"P15",2004,"Apr",70,"P15",2004,"Apr",0,2004
"P16",2004,"Apr",77.5,"P16",2004,"Apr",0,2004
"P19",2004,"Apr",80,"P19",2004,"Apr",0,2004
"P20",2004,"Apr",72.5,"P20",2004,"Apr",0,2004
"P21",2004,"Apr",72.5,"P21",2004,"Apr",0,2004
"P22",2004,"Apr",60,"P22",2004,"Apr",0,2004
"P23",2004,"Apr",52.5,"P23",2004,"Apr",0,2004
"P24",2004,"Apr",52.5,"P24",2004,"Apr",0,2004
"P27",2004,"Apr",52.5,"P27",2004,"Apr",0,2004
"P34",2004,"Apr",0,"P34",2004,"Apr",0,2004
"P7",2004,"Apr",70,"P7",2004,"Apr",1,2004
"P8",2004,"Apr",70,"P8",2004,"Apr",1,2004
"P9",2004,"Apr",55,"P9",2004,"Apr",0,2004
"Q10",2004,"Apr",50,"Q10",2004,"Apr",0,2004
"Q11",2004,"Apr",55,"Q11",2004,"Apr",0,2004
"Q12",2004,"Apr",60,"Q12",2004,"Apr",0,2004
"Q13",2004,"Apr",60,"Q13",2004,"Apr",0,2004
"Q14",2004,"Apr",77.5,"Q14",2004,"Apr",0,2004
"Q15",2004,"Apr",85,"Q15",2004,"Apr",0,2004
"Q19",2004,"Apr",80,"Q19",2004,"Apr",0,2004
"Q20",2004,"Apr",80,"Q20",2004,"Apr",0,2004
"Q21",2004,"Apr",72.5,"Q21",2004,"Apr",0,2004
"Q22",2004,"Apr",65,"Q22",2004,"Apr",0,2004
"Q23",2004,"Apr",52.5,"Q23",2004,"Apr",0,2004
"Q34",2004,"Apr",0,"Q34",2004,"Apr",0,2004
"Q7",2004,"Apr",70,"Q7",2004,"Apr",1,2004
"Q8",2004,"Apr",70,"Q8",2004,"Apr",1,2004
"Q9",2004,"Apr",55,"Q9",2004,"Apr",0,2004
"R10",2004,"Apr",65,"R10",2004,"Apr",0,2004
"R11",2004,"Apr",60,"R11",2004,"Apr",0,2004
"R12",2004,"Apr",60,"R12",2004,"Apr",0,2004
"R13",2004,"Apr",60,"R13",2004,"Apr",0,2004
"R14",2004,"Apr",72.5,"R14",2004,"Apr",0,2004
"R15",2004,"Apr",80,"R15",2004,"Apr",0,2004
"R16",2004,"Apr",92.5,"R16",2004,"Apr",0,2004
"R20",2004,"Apr",85,"R20",2004,"Apr",0,2004
"R22",2004,"Apr",72.5,"R22",2004,"Apr",0,2004
"R23",2004,"Apr",52.5,"R23",2004,"Apr",0,2004
"R34",2004,"Apr",0,"R34",2004,"Apr",0,2004
"R7",2004,"Apr",70,"R7",2004,"Apr",1,2004
"R8",2004,"Apr",70,"R8",2004,"Apr",1,2004
"R9",2004,"Apr",65,"R9",2004,"Apr",0,2004
"S10",2004,"Apr",72.5,"S10",2004,"Apr",0,2004
"S11",2004,"Apr",65,"S11",2004,"Apr",0,2004
"S12",2004,"Apr",60,"S12",2004,"Apr",0,2004
"S13",2004,"Apr",67.5,"S13",2004,"Apr",0,2004
"S14",2004,"Apr",65,"S14",2004,"Apr",0,2004
"S15",2004,"Apr",80,"S15",2004,"Apr",0,2004
"S22",2004,"Apr",80,"S22",2004,"Apr",0,2004
"S34",2004,"Apr",0,"S34",2004,"Apr",0,2004
"S8",2004,"Apr",70,"S8",2004,"Apr",0,2004
"S9",2004,"Apr",65,"S9",2004,"Apr",0,2004
"T10",2004,"Apr",72.5,"T10",2004,"Apr",0,2004
"T11",2004,"Apr",72.5,"T11",2004,"Apr",0,2004
"T14",2004,"Apr",65,"T14",2004,"Apr",0,2004
"T34",2004,"Apr",0,"T34",2004,"Apr",0,2004
"T9",2004,"Apr",65,"T9",2004,"Apr",0,2004
"U34",2004,"Apr",0,"U34",2004,"Apr",0,2004
"V34",2004,"Apr",0,"V34",2004,"Apr",0,2004
"A34",2005,"Apr",0,"A34",2005,"Apr",0,2005
"B34",2005,"Apr",0,"B34",2005,"Apr",0,2005
"C34",2005,"Apr",0,"C34",2005,"Apr",0,2005
"D34",2005,"Apr",0,"D34",2005,"Apr",0,2005
"E10",2005,"Apr",65,"E10",2005,"Apr",1,2005
"E24",2005,"Apr",45,"E24",2005,"Apr",0,2005
"E25",2005,"Apr",40,"E25",2005,"Apr",0,2005
"E26",2005,"Apr",40,"E26",2005,"Apr",0,2005
"E34",2005,"Apr",0,"E34",2005,"Apr",0,2005
"E8",2005,"Apr",65,"E8",2005,"Apr",1,2005
"E9",2005,"Apr",65,"E9",2005,"Apr",1,2005
"F10",2005,"Apr",65,"F10",2005,"Apr",1,2005
"F11",2005,"Apr",65,"F11",2005,"Apr",1,2005
"F22",2005,"Apr",45,"F22",2005,"Apr",0,2005
"F23",2005,"Apr",45,"F23",2005,"Apr",0,2005
"F24",2005,"Apr",52.5,"F24",2005,"Apr",0,2005
"F25",2005,"Apr",40,"F25",2005,"Apr",0,2005
"F26",2005,"Apr",40,"F26",2005,"Apr",0,2005
"F34",2005,"Apr",0,"F34",2005,"Apr",0,2005
"F9",2005,"Apr",65,"F9",2005,"Apr",1,2005
"G10",2005,"Apr",65,"G10",2005,"Apr",1,2005
"G20",2005,"Apr",60,"G20",2005,"Apr",1,2005
"G21",2005,"Apr",45,"G21",2005,"Apr",0,2005
"G22",2005,"Apr",45,"G22",2005,"Apr",0,2005
"G23",2005,"Apr",45,"G23",2005,"Apr",0,2005
"G24",2005,"Apr",40,"G24",2005,"Apr",0,2005
"G25",2005,"Apr",40,"G25",2005,"Apr",0,2005
"G26",2005,"Apr",40,"G26",2005,"Apr",0,2005
"G34",2005,"Apr",0,"G34",2005,"Apr",0,2005
"G8",2005,"Apr",57.5,"G8",2005,"Apr",0,2005
"G9",2005,"Apr",65,"G9",2005,"Apr",1,2005
"H18",2005,"Apr",60,"H18",2005,"Apr",1,2005
"H19",2005,"Apr",60,"H19",2005,"Apr",1,2005
"H20",2005,"Apr",60,"H20",2005,"Apr",1,2005
"H21",2005,"Apr",45,"H21",2005,"Apr",0,2005
"H22",2005,"Apr",45,"H22",2005,"Apr",0,2005
"H23",2005,"Apr",45,"H23",2005,"Apr",0,2005
"H24",2005,"Apr",40,"H24",2005,"Apr",0,2005
"H25",2005,"Apr",40,"H25",2005,"Apr",0,2005
"H26",2005,"Apr",52.5,"H26",2005,"Apr",0,2005
"H34",2005,"Apr",0,"H34",2005,"Apr",0,2005
"H7",2005,"Apr",57.5,"H7",2005,"Apr",0,2005
"H8",2005,"Apr",57.5,"H8",2005,"Apr",0,2005
"H9",2005,"Apr",57.5,"H9",2005,"Apr",0,2005
"I15",2005,"Apr",60,"I15",2005,"Apr",1,2005
"I16",2005,"Apr",60,"I16",2005,"Apr",1,2005
"I17",2005,"Apr",60,"I17",2005,"Apr",1,2005
"I19",2005,"Apr",67.5,"I19",2005,"Apr",1,2005
"I20",2005,"Apr",60,"I20",2005,"Apr",1,2005
"I21",2005,"Apr",45,"I21",2005,"Apr",0,2005
"I22",2005,"Apr",45,"I22",2005,"Apr",0,2005
"I23",2005,"Apr",45,"I23",2005,"Apr",0,2005
"I24",2005,"Apr",40,"I24",2005,"Apr",0,2005
"I25",2005,"Apr",40,"I25",2005,"Apr",0,2005
"I26",2005,"Apr",32.5,"I26",2005,"Apr",0,2005
"I27",2005,"Apr",42.5,"I27",2005,"Apr",0,2005
"I28",2005,"Apr",37.5,"I28",2005,"Apr",0,2005
"I34",2005,"Apr",0,"I34",2005,"Apr",0,2005
"I6",2005,"Apr",62.5,"I6",2005,"Apr",0,2005
"I7",2005,"Apr",62.5,"I7",2005,"Apr",0,2005
"J13",2005,"Apr",50,"J13",2005,"Apr",0,2005
"J14",2005,"Apr",65,"J14",2005,"Apr",1,2005
"J15",2005,"Apr",60,"J15",2005,"Apr",1,2005
"J16",2005,"Apr",60,"J16",2005,"Apr",1,2005
"J17",2005,"Apr",60,"J17",2005,"Apr",1,2005
"J18",2005,"Apr",60,"J18",2005,"Apr",1,2005
"J19",2005,"Apr",60,"J19",2005,"Apr",1,2005
"J20",2005,"Apr",60,"J20",2005,"Apr",1,2005
"J21",2005,"Apr",45,"J21",2005,"Apr",0,2005
